Date,Open,High,Low,Close,Adj Close,Volume
2019-11-29,6780.848633,7058.735840,6775.440918,7043.895020,7043.895020,17887987434
2019-11-30,7046.448730,7111.991211,6821.182129,6870.143555,6870.143555,15572657481
2019-12-01,6871.945801,6871.945801,6617.570801,6737.856934,6737.856934,16989829215
2019-12-02,6737.624512,6784.325195,6564.729492,6610.979004,6610.979004,15423272061
2019-12-03,6612.773438,6690.274902,6528.000977,6604.842773,6604.842773,13351519852
2019-12-04,6604.824219,6797.561035,6473.701172,6543.503418,6543.503418,19547622916
2019-12-05,6544.592773,6978.241211,6526.304688,6707.200684,6707.200684,16943884751
2019-12-06,6709.230957,6824.454590,6664.045898,6824.454590,6824.454590,16371162807
2019-12-07,6824.697754,6863.297363,6805.207031,6832.811523,6832.811523,13974015959
2019-12-08,6828.381348,6903.677246,6760.337891,6839.696289,6839.696289,13933669711
2019-12-09,6837.390137,6879.578613,6657.583496,6689.006836,6689.006836,16152911546
2019-12-10,6685.604004,6708.102051,6532.634277,6561.181152,6561.181152,16451392128
2019-12-11,6560.350098,6613.237305,6461.856934,6483.003418,6483.003418,14686713808
2019-12-12,6482.385254,6529.780273,6436.552734,6474.601563,6474.601563,16918822377
2019-12-13,6475.967285,6553.008789,6475.653809,6537.190918,6537.190918,15400147686
2019-12-14,6536.488281,6572.397949,6382.094238,6406.791992,6406.791992,15410302614
2019-12-15,6406.401367,6457.510254,6226.675781,6429.296875,6429.296875,15174667036
2019-12-16,6430.520996,6432.982910,6194.702148,6224.840332,6224.840332,18149976615
2019-12-17,6223.794434,6239.149414,5906.777832,5954.815430,5954.815430,20054517794
2019-12-18,5961.257324,6590.208496,5884.808105,6546.539063,6546.539063,28641568535
2019-12-19,6547.248535,6609.172363,6325.949219,6475.342773,6475.342773,23288187561
2019-12-20,6480.550293,6552.125488,6399.549316,6516.822754,6516.822754,20432789823
2019-12-21,6518.426758,6520.803711,6421.058105,6491.854492,6491.854492,17434503033
2019-12-22,6491.881348,6785.528320,6470.206543,6779.712402,6779.712402,20880470519
2019-12-23,6777.287598,6906.506348,6606.181641,6631.290039,6631.290039,25091080546
2019-12-24,6630.176270,6799.914063,6558.641602,6603.123047,6603.123047,20732787200
2019-12-25,6606.029785,6633.022949,6506.279297,6557.315918,6557.315918,19432228776
2019-12-26,6556.995117,6652.767578,6490.018066,6521.947266,6521.947266,20529956690
2019-12-27,6521.203125,6583.694824,6465.440430,6523.747070,6523.747070,20382982030
2019-12-28,6522.800781,6621.246094,6520.898438,6548.715820,6548.715820,19119692112
2019-12-29,6548.409180,6723.894531,6514.598633,6638.048340,6638.048340,20072704182
2019-12-30,6635.920410,6653.482422,6490.386719,6510.733887,6510.733887,20420606561
2019-12-31,6512.022949,6537.012207,6392.172363,6411.460449,6411.460449,18866418835
2020-01-01,6412.612793,6469.861816,6420.140137,6417.781738,6417.781738,16548264141
2020-01-02,6419.900391,6425.734863,6206.927734,6252.938477,6252.938477,18620672983
2020-01-03,6252.006348,6634.896973,6187.711426,6581.735840,6581.735840,25190641930
2020-01-04,6582.176270,6655.665527,6550.041016,6640.674316,6640.674316,16527874601
2020-01-05,6640.490723,6760.608398,6628.504395,6640.666504,6640.666504,17674001715
2020-01-06,6639.891113,6950.919434,6637.792969,6939.714844,6939.714844,20791101700
2020-01-07,6939.235352,7335.246094,6938.829590,7320.774902,7320.774902,25797010963
2020-01-08,7319.199219,7551.094238,7160.523926,7270.785645,7270.785645,28501027543
2020-01-09,7272.975586,7272.975586,7061.708008,7092.748047,7092.748047,21646224663
2020-01-10,7092.060547,7343.365723,6963.044922,7343.365723,7343.365723,25820153792
2020-01-11,7339.442383,7389.948242,7219.604004,7226.702637,7226.702637,22946564430
2020-01-12,7222.858398,7374.161133,7201.097168,7369.640137,7369.640137,20603017030
2020-01-13,7367.191406,7373.558105,7263.319824,7313.747070,7313.747070,20190373251
2020-01-14,7310.818359,7980.097168,7310.818359,7933.511719,7933.511719,40299311377
2020-01-15,7931.336426,7973.261719,7776.335938,7896.189453,7896.189453,35955399490
2020-01-16,7901.094727,7929.065430,7720.046387,7833.052246,7833.052246,28116699120
2020-01-17,7834.331055,8051.613770,7790.625000,8051.000977,8051.000977,32795485000
2020-01-18,8049.354980,8125.830566,7959.146484,8063.265625,8063.265625,29157288013
2020-01-19,8062.036621,8263.184570,7772.277832,7847.591797,7847.591797,30842637240
2020-01-20,7846.137695,7880.931641,7722.771973,7802.233398,7802.233398,23811739272
2020-01-21,7803.448242,7896.491211,7702.064941,7889.409180,7889.409180,21737558317
2020-01-22,7887.890137,7936.468262,7788.618652,7823.075195,7823.075195,20366964887
2020-01-23,7822.872070,7829.362793,7541.408691,7604.298828,7604.298828,23311436253
2020-01-24,7603.441406,7719.294922,7489.096191,7660.262207,7660.262207,22129639052
2020-01-25,7655.441895,7672.070801,7524.645508,7589.612793,7589.612793,17820070773
2020-01-26,7586.494629,7797.861816,7551.201660,7797.023926,7797.023926,20114378449
2020-01-27,7797.458008,8148.427246,7797.458008,8085.500488,8085.500488,25996943940
2020-01-28,8087.955566,8491.030273,8084.228516,8490.750000,8490.750000,31208880037
2020-01-29,8489.733398,8547.803711,8425.353516,8458.931641,8458.931641,27857927450
2020-01-30,8458.375000,8657.195313,8379.808594,8621.291016,8621.291016,29356103023
2020-01-31,8620.673828,8633.064453,8352.560547,8427.623047,8427.623047,26527473551
2020-02-01,8423.862305,8508.266602,8394.618164,8466.399414,8466.399414,23365749350
2020-02-02,8463.646484,8534.833008,8308.614258,8426.542969,8426.542969,27806989192
2020-02-03,8426.830078,8608.754883,8359.590820,8400.934570,8400.934570,27963062144
2020-02-04,8400.320313,8436.397461,8247.303711,8311.948242,8311.948242,27063674305
2020-02-05,8314.168945,8821.392578,8298.650391,8739.872070,8739.872070,32021502647
2020-02-06,8743.869141,8929.340820,8674.957031,8860.473633,8860.473633,34266801203
2020-02-07,8857.013672,8976.765625,8857.013672,8949.750977,8949.750977,31540576719
2020-02-08,8947.125000,9022.914063,8842.177734,9012.290039,9012.290039,32131455751
2020-02-09,9011.170898,9253.755859,8998.835938,9238.546875,9238.546875,32699760275
2020-02-10,9237.529297,9280.794922,8931.027344,9034.057617,9034.057617,36099661865
2020-02-11,9033.397461,9354.092773,8913.675781,9349.304688,9349.304688,34480314024
2020-02-12,9343.948242,9524.737305,9343.948242,9495.313477,9495.313477,39949166143
2020-02-13,9493.387695,9616.425781,9319.048828,9421.151367,9421.151367,45523177582
2020-02-14,9418.541992,9523.971680,9341.442383,9521.362305,9521.362305,40014999389
2020-02-15,9522.969727,9548.245117,9116.950195,9130.796875,9130.796875,40500122610
2020-02-16,9130.571289,9282.718750,8976.573242,9163.173828,9163.173828,40007379236
2020-02-17,9165.135742,9170.962891,8772.707031,8941.850586,8941.850586,42446217813
2020-02-18,8942.854492,9416.832031,8926.107422,9395.312500,9395.312500,43790789357
2020-02-19,9396.981445,9429.613281,8891.342773,8911.508789,8911.508789,43470672713
2020-02-20,8907.751953,8920.090820,8808.508789,8906.883789,8906.883789,41644907585
2020-02-21,8909.949219,8956.170898,8889.692383,8930.472656,8930.472656,37736163863
2020-02-22,8931.639648,8940.896484,8851.007813,8908.583984,8908.583984,33039433770
2020-02-23,8908.709961,9166.609375,8903.614258,9157.429688,9157.429688,38001900384
2020-02-24,9154.724609,9180.375977,8774.880859,8895.318359,8895.318359,41554210040
2020-02-25,8896.368164,8896.532227,8549.881836,8586.521484,8586.521484,39078325581
2020-02-26,8583.382813,8606.452148,8000.542969,8103.854980,8103.854980,46323421638
2020-02-27,8108.054688,8137.106445,7871.553223,7986.993652,7986.993652,41342183979
2020-02-28,7990.843750,8091.204102,7724.584961,7864.468750,7864.468750,40449694441
2020-02-29,7863.341797,7957.734375,7798.025879,7798.025879,7798.025879,32456505767
2020-03-01,7798.252441,7913.450684,7681.687012,7748.164551,7748.164551,31987458775
2020-03-02,7748.897949,8011.308105,7721.177734,7959.358398,7959.358398,38459105569
2020-03-03,7955.515625,8006.142578,7782.374512,7862.485352,7862.485352,37923648965
2020-03-04,7863.161621,7926.583008,7824.539063,7861.055176,7861.055176,31197955753
2020-03-05,7865.579590,8161.130371,7862.858398,8089.786133,8089.786133,35373626416
2020-03-06,8089.381348,8091.160645,8044.331543,8082.739746,8082.739746,36173355571
2020-03-07,8081.902344,8118.742188,7877.323730,7894.343750,7894.343750,32088707345
2020-03-08,7892.795410,7898.233887,7117.157715,7121.034180,7121.034180,35106776668
2020-03-09,7123.695313,7184.403809,6733.996094,6952.206055,6952.206055,41182520122
2020-03-10,6950.891602,7151.211426,6885.314453,6989.210938,6989.210938,37301166969
2020-03-11,6989.529297,7026.166504,6775.383789,7024.827637,7024.827637,34347740131
2020-03-12,7026.769043,7037.558105,4344.840332,4444.237305,4444.237305,48262271981
2020-03-13,4486.296875,5254.104980,3672.950928,4993.677246,4993.677246,66559039992
2020-03-14,5002.087891,5047.538086,4598.745117,4666.309570,4666.309570,32441582859
2020-03-15,4666.937988,5213.880859,4638.418457,4834.835938,4834.835938,30483051816
2020-03-16,4828.482910,4828.482910,4098.807129,4493.089355,4493.089355,40650795146
2020-03-17,4482.425293,4825.007324,4462.774414,4744.934082,4744.934082,35069823257
2020-03-18,4746.281738,4885.964355,4641.397949,4780.420898,4780.420898,34566905928
2020-03-19,4786.789063,5934.076660,4804.693848,5808.230469,5808.230469,47846030531
2020-03-20,5808.662598,6377.578613,5498.050293,5759.606934,5759.606934,50585800132
2020-03-21,5766.802246,5925.708496,5511.984375,5746.334961,5746.334961,39480093757
2020-03-22,5746.791504,5908.578613,5449.429688,5452.092773,5452.092773,37498720286
2020-03-23,5453.140137,5995.933105,5412.403809,5960.807617,5960.807617,43191361899
2020-03-24,5979.692383,6254.937012,5937.916992,6236.596680,6236.596680,44654694830
2020-03-25,6240.220215,6359.286133,6042.191895,6135.968750,6135.968750,40952090166
2020-03-26,6130.556641,6168.277344,6032.167480,6079.735352,6079.735352,31971551465
2020-03-27,6082.404297,6139.854492,5790.931641,5793.704102,5793.704102,30971403337
2020-03-28,5791.425781,5791.647461,5478.523926,5589.104492,5589.104492,31235359141
2020-03-29,5592.176270,5596.512207,5322.305176,5315.300293,5315.300293,25466664426
2020-03-30,5318.437500,5899.183105,5305.325195,5830.156250,5830.156250,33641328894
2020-03-31,5830.849609,5905.560059,5820.579102,5839.277832,5839.277832,29734409217
2020-04-01,5838.075684,6037.445313,5677.553711,6032.151855,6032.151855,36837295841
2020-04-02,6032.151855,6542.119141,6024.104980,6264.632324,6264.632324,43949502253
2020-04-03,6268.110352,6489.856445,6186.549316,6232.120605,6232.120605,36074898995
2020-04-04,6236.744141,6366.457520,6197.583008,6355.882813,6355.882813,30713566062
2020-04-05,6351.265137,6370.585938,6215.579102,6284.361816,6284.361816,27308284052
2020-04-06,6281.511719,6732.447754,6276.031738,6732.447754,6732.447754,43418654993
2020-04-07,6734.172363,6825.347656,6550.847168,6586.584961,6586.584961,40607110827
2020-04-08,6589.218262,6776.641602,6579.023926,6752.570313,6752.570313,34584821929
2020-04-09,6756.131348,6754.477539,6607.078613,6683.558594,6683.558594,31866087998
2020-04-10,6685.138184,6685.138184,6213.720703,6277.594238,6277.594238,39887373495
2020-04-11,6279.374512,6333.564941,6209.063477,6272.309082,6272.309082,28551130160
2020-04-12,6271.380859,6502.384277,6228.410645,6377.300781,6377.300781,32713603421
2020-04-13,6372.292480,6372.292480,6111.880371,6267.405273,6267.405273,35360341049
2020-04-14,6265.797852,6342.717773,6223.812988,6229.045410,6229.045410,31052638302
2020-04-15,6231.897949,6313.766113,6083.400879,6091.080566,6091.080566,29609672748
2020-04-16,6089.562012,6570.778809,6018.864258,6554.135254,6554.135254,43084465668
2020-04-17,6553.903809,6591.421875,6476.899902,6526.126953,6526.126953,29901522712
2020-04-18,6522.546387,6685.015625,6519.746582,6673.713379,6673.713379,29836487608
2020-04-19,6676.708984,6694.730957,6590.393555,6616.665039,6616.665039,28816740031
2020-04-20,6614.316895,6662.609375,6296.366699,6334.223633,6334.223633,34742821138
2020-04-21,6332.222168,6397.977051,6308.224609,6337.514160,6337.514160,30018639034
2020-04-22,6336.700684,6609.261230,6326.291504,6585.737305,6585.737305,30766306550
2020-04-23,6589.529785,6947.139648,6568.143555,6895.334473,6895.334473,40371945047
2020-04-24,6899.470703,6998.852539,6899.470703,6977.327148,6977.327148,32005501113
2020-04-25,6976.940918,7061.934570,6950.318848,6994.916016,6994.916016,30439269017
2020-04-26,6995.103516,7116.673828,6987.035645,7097.449219,7097.449219,30562213185
2020-04-27,7097.034668,7201.934570,7097.034668,7201.934570,7201.934570,33408252755
2020-04-28,7203.200195,7215.637207,7139.678223,7206.937500,7206.937500,30636834630
2020-04-29,7206.618164,8159.059082,7176.479492,8091.744629,8091.744629,55349329003
2020-04-30,8088.648438,8689.920898,7796.776367,7911.762695,7911.762695,61188997208
2020-05-01,7924.763184,8241.464844,7920.177246,7990.958008,7990.958008,39724524727
2020-05-02,7994.825684,8118.610840,7942.107422,8101.853027,8101.853027,36175050971
2020-05-03,8097.362793,8263.361328,7959.778320,8119.242676,8119.242676,42981980432
2020-05-04,8117.669434,8215.239258,7906.004395,8173.670898,8173.670898,41928068001
2020-05-05,8173.833496,8307.134766,8174.762695,8307.331055,8307.331055,39814035765
2020-05-06,8311.364258,8716.582031,8270.378906,8582.734375,8582.734375,45717626720
2020-05-07,8576.375977,9224.347656,8460.981445,9183.599609,9183.599609,56396877911
2020-05-08,9169.428711,9215.408203,9013.821289,8973.578125,8973.578125,47208611551
2020-05-09,8971.973633,9036.842773,8733.102539,8745.182617,8745.182617,42446696439
2020-05-10,8742.696289,8746.716797,7652.442871,8078.630859,8078.630859,58423522765
2020-05-11,8077.804688,8345.572266,7748.861328,7958.571289,7958.571289,52848550000
2020-05-12,7966.518555,8247.331055,7927.349121,8117.508301,8117.508301,38854531998
2020-05-13,8118.347656,8614.500000,8118.347656,8566.414063,8566.414063,42100372008
2020-05-14,8567.653320,9062.758789,8559.250977,9006.835938,9006.835938,52213115456
2020-05-15,9007.363281,9028.785156,8560.069336,8619.981445,8619.981445,44502489737
2020-05-16,8624.641602,8838.071289,8557.603516,8665.092773,8665.092773,33419065012
2020-05-17,8663.166992,9077.220703,8639.709961,8938.742188,8938.742188,37050193562
2020-05-18,8943.322266,9152.528320,8853.357422,8911.886719,8911.886719,38323740485
2020-05-19,8912.334961,8974.272461,8741.920898,8904.074219,8904.074219,35925760777
2020-05-20,8900.679688,8961.728516,8604.085938,8673.226563,8673.226563,33285145641
2020-05-21,8673.006836,8706.736328,8095.674805,8294.291992,8294.291992,35916228479
2020-05-22,8292.988281,8476.703125,8241.580078,8423.996094,8423.996094,27348075873
2020-05-23,8426.275391,8534.012695,8364.852539,8448.499023,8448.499023,25437240006
2020-05-24,8451.247070,8517.568359,8057.478516,8058.640137,8058.640137,29811873075
2020-05-25,8054.734375,8213.675781,7998.595215,8170.750000,8170.750000,28702097202
2020-05-26,8173.182129,8218.972656,7980.670898,8047.231445,8047.231445,26946164997
2020-05-27,8049.352051,8374.552734,8047.246094,8334.069336,8334.069336,29720222373
2020-05-28,8337.633789,8619.314453,8314.090820,8599.190430,8599.190430,31024222280
2020-05-29,8601.541992,8648.132813,8423.846680,8499.884766,8499.884766,29623261678
2020-05-30,8499.695313,8738.430664,8434.693359,8735.174805,8735.174805,29466875500
2020-05-31,8734.896484,8735.111328,8485.765625,8510.137695,8510.137695,24981824664
2020-06-01,8512.427734,9164.186523,8491.755859,9138.788086,9138.788086,31638321032
2020-06-02,9134.927734,9100.945313,8455.830078,8519.597656,8519.597656,34988507699
2020-06-03,8523.133789,8618.751953,8451.131836,8595.483398,8595.483398,22259239519
2020-06-04,8594.714844,8703.945313,8504.425781,8642.152344,8642.152344,22857718103
2020-06-05,8641.781250,8708.002930,8543.143555,8560.423828,8560.423828,20821655255
2020-06-06,8559.868164,8655.566406,8494.022461,8549.510742,8549.510742,18100713709
2020-06-07,8548.912109,8637.676758,8376.345703,8621.272461,8621.272461,22099248070
2020-06-08,8622.342773,8662.682617,8568.838867,8644.083984,8644.083984,19007316133
2020-06-09,8646.624023,8697.051758,8576.723633,8643.343750,8643.343750,20927699476
2020-06-10,8641.949219,8702.983398,8560.643555,8683.817383,8683.817383,22616920947
2020-06-11,8683.803711,8726.690430,8203.429688,8257.708984,8257.708984,26794462264
2020-06-12,8256.743164,8443.111328,8227.246094,8422.061523,8422.061523,20085507113
2020-06-13,8421.964844,8434.357422,8347.997070,8418.423828,8418.423828,15605232933
2020-06-14,8420.446289,8424.637695,8315.395508,8342.949219,8342.949219,16879795089
2020-06-15,8342.280273,8392.439453,7994.819824,8335.821289,8335.821289,23549993996
2020-06-16,8338.965820,8451.567383,8295.808594,8466.179688,8466.179688,19142088399
2020-06-17,8462.415039,8468.880859,8298.710938,8432.174805,8432.174805,17946983341
2020-06-18,8433.341797,8434.422852,8325.033203,8397.583008,8397.583008,15855107778
2020-06-19,8396.203125,8391.541992,8295.801758,8308.077148,8308.077148,17560905776
2020-06-20,8310.708008,8405.361328,8273.316406,8349.328125,8349.328125,15326113093
2020-06-21,8348.062500,8410.851563,8321.420898,8324.283203,8324.283203,13711188606
2020-06-22,8321.854492,8573.328125,8319.250000,8554.967773,8554.967773,18711722307
2020-06-23,8550.852539,8541.969727,8488.791992,8512.656250,8512.656250,15033755038
2020-06-24,8514.858398,8550.426758,8230.860352,8278.496094,8278.496094,16854310951
2020-06-25,8278.955078,8327.912109,8088.617676,8257.801758,8257.801758,16592633069
2020-06-26,8254.399414,8299.859375,8128.234863,8167.833984,8167.833984,16349600988
2020-06-27,8172.207520,8208.036133,8021.199219,8063.251465,8063.251465,15397597964
2020-06-28,8065.987793,8198.886719,8000.972168,8146.456055,8146.456055,12972978682
2020-06-29,8143.290527,8216.875977,8025.099121,8171.956543,8171.956543,14635730829
2020-06-30,8167.267578,8195.125977,8099.941406,8133.865234,8133.865234,14006669609
2020-07-01,8140.978516,8272.471680,8105.672363,8201.646484,8201.646484,14194667464
2020-07-02,8204.147461,8234.089844,8047.013672,8118.010254,8118.010254,14538368165
2020-07-03,8119.285156,8186.865723,8054.174316,8079.521973,8079.521973,11628513115
2020-07-04,8076.791992,8166.557617,8051.248047,8121.375488,8121.375488,10929770360
2020-07-05,8115.686523,8147.782715,7983.574219,8067.406738,8067.406738,11472082913
2020-07-06,8066.435059,8287.675781,8044.429199,8287.675781,8287.675781,15813643594
2020-07-07,8264.416016,8266.567383,8151.428223,8205.983398,8205.983398,12274595481
2020-07-08,8206.642578,8338.976563,8201.994141,8316.365234,8316.365234,17378683261
2020-07-09,8316.065430,8318.787109,8183.169922,8218.990234,8218.990234,15946120339
2020-07-10,8214.905273,8218.567383,8091.980957,8210.900391,8210.900391,14919597247
2020-07-11,8209.753906,8223.930664,8140.707520,8177.299805,8177.299805,11725587747
2020-07-12,8177.927246,8247.276367,8138.437500,8201.409180,8201.409180,12777419876
2020-07-13,8202.032227,8185.569336,8131.177246,8146.831543,8146.831543,15441041914
2020-07-14,8142.503418,8148.428223,8065.889160,8101.288574,8101.288574,15850776553
2020-07-15,8100.134766,8127.086426,8041.758789,8051.528320,8051.528320,13877576461
2020-07-16,8050.777344,8074.870605,7983.504395,8017.411133,8017.411133,13795684937
2020-07-17,8017.046387,8037.272949,7983.000977,8007.907715,8007.907715,12202168745
2020-07-18,8007.725098,8076.455078,7962.575195,8013.509766,8013.509766,10720156356
2020-07-19,8012.604980,8041.341309,7959.783203,8026.401367,8026.401367,11305867731
2020-07-20,8027.627930,8071.009766,8001.909180,7998.321289,7998.321289,12005561164
2020-07-21,7996.822754,8224.920898,7984.590332,8126.143066,8126.143066,15662695569
2020-07-22,8126.310547,8240.639648,8088.956055,8235.905273,8235.905273,14294267008
2020-07-23,8237.443359,8268.300781,8189.389648,8262.812500,8262.812500,15649635963
2020-07-24,8266.643555,8256.091797,8162.232910,8181.614258,8181.614258,14200470971
2020-07-25,8183.838867,8325.772461,8176.197754,8302.227539,8302.227539,14250178495
2020-07-26,8304.906250,8599.665039,8281.409180,8499.583984,8499.583984,17597831907
2020-07-27,8499.627930,9667.131836,8474.470703,9340.187500,9340.187500,30049174878
2020-07-28,9362.784180,9525.134766,9062.564453,9311.410156,9311.410156,24545174828
2020-07-29,9311.520508,9586.694336,9262.449219,9420.312500,9420.312500,20891207415
2020-07-30,9419.773438,9427.953125,9250.884766,9356.708984,9356.708984,19247997028
2020-07-31,9355.864258,9680.949219,9239.573242,9613.430664,9613.430664,19662845104
2020-08-01,9612.669922,10013.563477,9542.299805,9983.694336,9983.694336,22137800801
2020-08-02,9982.991211,10216.784180,9354.205078,9382.727539,9382.727539,23266706737
2020-08-03,9374.371094,9747.130859,9346.390625,9563.894531,9563.894531,17239065112
2020-08-04,9563.771484,9685.976563,9456.194336,9484.981445,9484.981445,17986761782
2020-08-05,9483.229492,9932.805664,9450.498047,9894.435547,9894.435547,20561428762
2020-08-06,9896.833984,10020.493164,9767.311523,9919.747070,9919.747070,19705763440
2020-08-07,9919.006836,10042.123047,9681.800781,9841.053711,9841.053711,19622192580
2020-08-08,9843.666992,10009.510742,9804.543945,9970.475586,9970.475586,14905656209
2020-08-09,9956.291992,10014.593750,9796.360352,9910.367188,9910.367188,14845179978
2020-08-10,9898.923828,10211.640625,9898.923828,10118.962891,10118.962891,22246612498
2020-08-11,10121.975586,10164.689453,9536.236328,9722.772461,9722.772461,23040274310
2020-08-12,9717.719727,9951.796875,9591.953125,9823.364258,9823.364258,21253308437
2020-08-13,9826.307617,9983.101563,9482.161133,9972.726563,9972.726563,23291597079
2020-08-14,9963.013672,10264.138672,9878.440430,9937.870117,9937.870117,20467016992
2020-08-15,9937.723633,10102.003906,9937.723633,10019.668945,10019.668945,19721435327
2020-08-16,10020.501953,10078.104492,9911.152344,10034.041992,10034.041992,17366337985
2020-08-17,10036.450195,10413.766602,9950.069336,10319.689453,10319.689453,23771128027
2020-08-18,10317.579102,10376.328125,10017.701172,10034.479492,10034.479492,21793441694
2020-08-19,10034.188477,10067.102539,9865.102539,9927.800781,9927.800781,20688345267
2020-08-20,9930.516602,10032.439453,9889.335938,10006.637695,10006.637695,16996129038
2020-08-21,10006.346680,10022.746094,9804.569336,9827.891602,9827.891602,20145333276
2020-08-22,9821.947266,9910.478516,9706.492188,9904.050781,9904.050781,17146413200
2020-08-23,9902.245117,9935.143555,9800.698242,9887.043945,9887.043945,15665266934
2020-08-24,9886.061523,9968.534180,9851.924805,9983.125977,9983.125977,17534881786
2020-08-25,9982.273438,9975.784180,9462.126953,9603.429688,9603.429688,22222566566
2020-08-26,9604.071289,9742.260742,9549.890625,9703.128906,9703.128906,18975454178
2020-08-27,9700.802734,9760.988281,9459.436523,9581.077148,9581.077148,19664435649
2020-08-28,9582.683594,9698.085938,9576.793945,9695.468750,9695.468750,16637591031
2020-08-29,9694.254883,9730.512695,9630.276367,9664.351563,9664.351563,14685751389
2020-08-30,9665.904297,9837.155273,9652.187500,9824.922852,9824.922852,16577008454
2020-08-31,9826.433594,9854.657227,9737.913086,9785.023438,9785.023438,18668922095
2020-09-01,9783.763672,10126.694336,9714.031250,10038.563477,10038.563477,22903743426
2020-09-02,10033.820313,10033.820313,9539.772461,9634.128906,9634.128906,23665252317
2020-09-03,9628.353516,9667.351563,8598.745117,8653.382813,8653.382813,26966403654
2020-09-04,8640.771484,9002.076172,8653.526367,8879.717773,8879.717773,25312654337
2020-09-05,8880.323242,8938.644531,8402.324219,8590.609375,8590.609375,37942684615
2020-09-06,8588.624023,8743.840820,8495.423828,8686.393555,8686.393555,31323567346
2020-09-07,8686.939453,8797.558594,8388.907227,8773.687500,8773.687500,28516191564
2020-09-08,8773.470703,8856.172852,8436.019531,8610.188477,8610.188477,28411006256
2020-09-09,8612.427734,8766.629883,8503.704102,8677.378906,8677.378906,20441634392
2020-09-10,8677.363281,8825.030273,8673.810547,8763.070313,8763.070313,46006088379
2020-09-11,8768.050781,8815.474609,8569.250000,8779.703125,8779.703125,38155532521
2020-09-12,8787.255859,8929.173828,8687.391602,8813.818359,8813.818359,31019270266
2020-09-13,8822.452148,8927.804688,8631.184570,8719.929688,8719.929688,30835403688
2020-09-14,8724.134766,9090.844727,8672.970703,8999.887695,8999.887695,29873897214
2020-09-15,8997.290039,9204.639648,8967.027344,9114.807617,9114.807617,27444544334
2020-09-16,9115.492188,9379.516602,9045.488281,9298.400391,9298.400391,26069624864
2020-09-17,9297.000000,9372.161133,9132.951172,9239.688477,9239.688477,32195740623
2020-09-18,9242.076172,9305.064453,9133.581055,9243.468750,9243.468750,22247581787
2020-09-19,9234.319336,9404.033203,9214.438477,9370.461914,9370.461914,19227010932
2020-09-20,9371.749023,9371.749023,9134.080078,9233.060547,9233.060547,20849016226
2020-09-21,9230.236328,9257.602539,8844.999023,8892.470703,8892.470703,24551007302
2020-09-22,8890.231445,9027.472656,8853.247070,9001.320313,9001.320313,20176313835
2020-09-23,8998.785156,9002.982422,8744.903320,8789.762695,8789.762695,20407270103
2020-09-24,8791.993164,9228.468750,8771.149414,9217.395508,9217.395508,40385291012
2020-09-25,9218.289063,9237.670898,9106.212891,9193.331055,9193.331055,33830934790
2020-09-26,9195.788086,9261.913086,9171.024414,9242.762695,9242.762695,40280709152
2020-09-27,9239.468750,9286.017578,9132.886719,9261.516602,9261.516602,46195523573
2020-09-28,9262.671875,9380.097656,9166.193359,9171.617188,9171.617188,40903141699
2020-09-29,9171.616211,9246.205078,9074.424805,9235.924805,9235.924805,39672270725
2020-09-30,9235.269531,9233.043945,9117.703125,9199.645508,9199.645508,37679869394
2020-10-01,9208.827148,9313.151367,8916.866211,9042.516602,9042.516602,34079898801
2020-10-02,9042.831055,9097.871094,8894.071289,9026.139648,9026.139648,41530458476
2020-10-03,9025.393555,9045.740234,8970.796875,9003.398438,9003.398438,38115621388
2020-10-04,9004.347656,9122.295898,8990.650391,9103.885742,9103.885742,60796006231
2020-10-05,9109.812500,9155.376953,9068.793945,9155.234375,9155.234375,40322799794
2020-10-06,9157.750977,9157.857422,8972.215820,9034.869141,9034.869141,36315047412
2020-10-07,9033.973633,9076.765625,9007.758789,9067.823242,9067.823242,32126704711
2020-10-08,9068.165039,9312.348633,8979.186523,9276.575195,9276.575195,53807381556
2020-10-09,9286.966797,9395.480469,9212.500977,9353.438477,9353.438477,19273439266
2020-10-10,9348.946289,9671.505859,9345.856445,9548.226563,9548.226563,19337565645
2020-10-11,9547.990234,9660.181641,9541.690430,9634.763672,9634.763672,16900028171
2020-10-12,9641.917969,9902.963867,9523.671875,9781.950195,9781.950195,22148561596
2020-10-13,9776.326172,9784.253906,9639.184570,9730.672852,9730.672852,20644793452
2020-10-14,9733.354492,9808.739258,9625.677734,9731.630859,9731.630859,20522814473
2020-10-15,9729.158203,9885.982422,9654.080078,9819.465820,9819.465820,20917288325
2020-10-16,9825.853516,9856.470703,9583.981445,9663.431641,9663.431641,21879882839
2020-10-17,9663.431641,9719.392578,9633.250000,9695.355469,9695.355469,16329869109
2020-10-18,9693.545898,9800.714844,9686.372070,9800.714844,9800.714844,15604278573
2020-10-19,9810.681641,10009.772461,9745.417969,9977.561523,9977.561523,20275212031
2020-10-20,9980.907227,10141.070313,9923.708984,10073.855469,10073.855469,26135679089
2020-10-21,10071.101563,11117.054688,10060.009766,10820.051758,10820.051758,36631380852
2020-10-22,10801.443359,11132.668945,10736.342773,10973.163086,10973.163086,29392142845
2020-10-23,10977.951172,10989.454102,10769.776367,10901.197266,10901.197266,24425701103
2020-10-24,10901.226563,11081.199219,10862.593750,11050.004883,11050.004883,20689002227
2020-10-25,11050.005859,11236.409180,10883.090820,10998.767578,10998.767578,20600295208
